index,car_name,year_manufacture,fuel_type,transmission,ownership,engine,number_seats,kms_driven,car_price
3290,46,24,4,0,1,121,2,28.0,122.4
3291,1316,22,4,0,1,137,2,30.0,81.6
3292,1373,22,1,0,2,12,2,47.0,70.8
3293,204,24,1,1,1,29,4,46.029,8.82
3294,1773,19,1,1,2,16,2,205.479,9.36
3295,1665,23,4,0,1,98,4,39.353,11.988
3296,43,14,1,0,3,59,2,80.087,20.712000000000003
3297,774,24,4,1,1,36,2,14.067,12.744
3298,1009,24,4,1,1,12,2,13.341,8.028
3299,669,20,1,1,2,56,2,59.326,6.888
3300,1207,17,1,1,1,12,2,71.093,4.212
3301,1748,21,1,0,1,130,4,94.0,38.4
3302,1337,24,1,0,1,60,2,13.0,89.7
3303,1104,22,4,1,1,74,2,29.267,11.352000000000002
3304,1166,22,4,0,1,14,2,9.695,8.592
3305,1718,19,4,1,1,60,2,49.47,10.596
3306,1857,19,4,0,1,8,2,27.334,8.772
3307,972,19,4,1,1,40,2,35.275,3.216
3308,739,23,1,0,1,40,2,32.365,26.556
3309,1589,20,1,1,1,14,2,57.366,12.252000000000002
3310,1561,23,4,1,1,60,4,30.972,8.76
3311,744,21,1,1,2,16,4,63.641,14.136
3312,476,21,1,1,1,74,3,36.171,6.24
3313,358,20,4,0,1,25,2,33.851,11.4
3314,350,18,4,1,1,13,2,73.414,7.296
3315,1683,20,4,1,1,130,2,65.938,5.171999999999999
3316,815,23,1,1,1,35,4,27.122,20.76
3317,1005,20,1,1,2,40,2,73.994,6.66
3318,1675,19,1,1,1,37,2,65.779,9.228
3319,1085,21,4,1,1,29,2,51.239,9.432
3320,848,20,4,1,1,3,2,70.222,4.392
3321,976,24,4,1,1,3,4,3.415,4.944
3322,1415,17,1,1,1,14,2,110.0,5.04
3323,317,11,4,0,3,74,2,80.0,2.4
3324,831,20,1,1,1,14,2,150.0,7.2
3325,674,18,1,1,2,16,2,97.0,6.48
3326,629,12,4,1,3,104,4,80.0,2.7
3327,629,14,4,1,1,12,2,25.0,2.16
3328,1839,15,1,1,2,88,1,60.0,3.24
3329,1638,16,1,1,1,29,2,80.0,3.9
3330,111,20,4,1,2,130,2,100.0,2.34
3331,1181,18,1,1,1,108,2,30.0,5.519999999999999
3332,1418,14,1,0,2,16,2,120.0,26.4
3333,1211,14,4,1,4,12,2,110.0,2.52
3334,1777,16,1,1,3,35,2,120.0,6.6
3335,1608,19,1,1,1,137,1,110.0,1.3559999999999999
3336,965,2,4,1,2,69,2,80.0,0.42
3337,96,17,1,0,1,69,2,150.0,24.0
3338,1180,19,1,1,3,16,2,80.0,6.72
3339,620,22,4,1,1,44,2,10.0,4.728
3340,1425,18,1,1,1,12,2,120.0,4.8
3341,1262,25,4,1,1,16,2,5.0,6.72
3342,66,15,4,0,2,3,2,90.0,10.8
3343,911,23,4,0,1,36,2,20.0,16.5
3344,1208,13,1,1,3,3,4,100.0,2.82
3345,568,16,1,1,1,74,2,120.0,4.38
3346,316,8,4,1,4,9,2,90.0,1.56
3347,1211,20,4,1,1,40,2,50.0,6.6
3348,1127,17,1,1,2,70,2,90.0,3.6
3349,516,24,4,1,1,44,2,3.7,4.8
3350,1071,23,4,1,1,12,2,15.0,10.8
3351,511,22,4,1,1,56,2,20.0,5.1
3352,948,16,1,1,1,16,2,120.0,7.56
3353,1704,19,4,1,1,31,4,60.0,4.08
3354,319,14,4,1,3,106,4,60.0,3.0599999999999996
3355,116,19,1,1,2,74,2,40.0,5.76
3356,561,14,1,1,3,137,2,110.0,3.48
3357,641,14,4,1,4,17,2,70.0,2.52
3358,1547,14,4,1,1,130,2,110.0,3.6
3359,1207,13,1,1,2,40,2,70.0,2.28
3360,229,14,1,1,2,58,4,80.0,1.2
3361,1754,18,1,1,3,74,2,110.0,15.24
3362,947,16,1,1,1,41,4,60.0,8.4
3363,984,19,4,1,1,60,2,70.0,3.42
3364,1108,10,4,1,2,47,2,120.0,0.96
3365,987,8,4,1,1,35,2,15.0,1.1867999999999999
3366,318,12,4,1,2,130,4,110.0,2.556
3367,1500,10,1,1,2,74,2,120.0,1.8
3368,1590,21,1,0,2,13,2,80.0,12.96
3369,1818,21,1,1,2,41,0,50.0,6.42
3370,1643,24,1,1,1,92,2,35.0,24.779999999999998
3371,605,22,4,1,1,130,2,60.0,10.5
3372,1397,16,1,1,2,91,2,110.0,3.192
3373,987,12,4,1,4,16,4,135.0,1.5
3374,948,16,1,1,2,92,2,90.0,6.3
3375,303,16,4,1,2,17,2,67.0,3.24
3376,258,17,1,1,3,29,2,90.0,3.0
3377,826,22,1,1,1,12,2,300.0,8.28
3378,992,11,4,1,2,67,2,50.0,1.62
3379,711,25,1,1,1,35,2,5.0,9.312
3380,1180,17,1,1,2,13,2,100.0,5.1
3381,832,14,1,1,3,137,2,110.0,3.6
3382,1187,12,4,1,2,41,2,80.0,1.92
3383,416,20,1,1,1,29,2,78.0,9.6
3384,1217,11,4,1,3,45,2,90.0,1.44
3385,52,10,1,0,3,137,2,100.0,4.5
3386,915,16,1,1,2,61,2,136.0,2.4
3387,312,15,4,1,3,138,2,136.0,7.8
3388,984,21,4,1,1,37,2,40.0,3.9
3389,1834,18,1,1,1,12,2,110.0,4.38
3390,702,17,1,1,3,138,2,70.0,3.72
3391,1151,10,4,1,2,2,2,90.0,1.44
3392,1023,19,4,1,1,67,2,60.0,4.02
3393,32,17,1,0,4,137,2,40.0,15.0
3394,513,3,4,1,1,16,2,147.0,0.78
3395,446,24,1,0,1,138,2,20.0,24.0
3396,1016,24,4,1,1,12,2,20.0,8.52
3397,1448,20,4,1,1,60,2,35.0,3.24
3398,1251,8,4,1,1,12,2,60.0,1.14
3399,80,14,4,0,2,12,2,100.0,9.6
3400,986,20,4,0,2,16,2,25.0,4.2
3401,1207,18,1,1,1,61,2,60.0,2.88
3402,1452,20,4,0,1,16,2,45.095,3.708
3403,1735,14,4,1,2,132,4,30.056,2.448
3404,1569,24,1,1,1,104,2,32.638,18.504
3405,1119,23,4,1,1,56,4,21.513,5.867999999999999
3406,1183,18,4,1,1,74,2,55.325,4.644
3407,1173,12,1,1,3,16,2,163.043,1.776
3408,3,14,1,0,3,60,4,117.18,9.12
3409,1207,17,1,1,3,88,2,156.932,3.612
3410,460,16,4,1,1,25,2,28.508,2.208
3411,41,12,1,0,3,12,2,86.594,13.224
3412,1548,14,4,1,2,40,2,61.09,6.132000000000001
3413,883,14,1,1,1,12,2,295.392,4.44
3414,1199,15,1,1,1,44,4,84.132,3.0
3415,736,20,1,1,1,82,2,99.695,13.5
3416,1781,17,1,1,1,35,4,98.234,9.012
3417,1064,19,4,1,1,36,2,86.523,6.288
3418,641,15,4,1,2,41,4,76.974,2.724
3419,319,11,4,1,3,78,2,112.308,2.556
3420,1183,15,4,1,1,34,2,42.278,3.504
3421,421,19,1,1,1,16,4,65.308,9.947999999999999
3422,1793,19,1,1,1,91,4,83.519,17.988
3423,1428,16,1,1,1,69,2,133.159,4.224
3424,1086,23,0,1,1,137,4,55.481,10.872
3425,802,24,4,0,1,37,2,7.046,14.724
3426,750,24,1,0,1,16,2,9.762,33.852
3427,813,24,4,0,1,16,2,12.144,22.020000000000003
3428,1145,20,1,1,1,4,2,117.585,8.232
3429,208,17,1,1,1,9,2,205.129,7.752
3430,862,19,1,1,2,41,2,53.076,10.164000000000001
3431,1026,21,0,1,1,61,2,84.346,5.136
3432,901,18,1,1,1,132,2,97.865,6.012
3433,1207,13,1,1,1,29,4,89.807,2.4839999999999995
3434,1180,17,1,1,3,78,2,99.121,3.924
3435,492,19,1,1,1,41,2,97.497,4.32
3436,1613,13,4,1,1,23,2,48.863,1.0837919999999999
3437,339,17,1,1,1,44,2,133.384,5.136
3438,22,15,1,0,3,16,2,94.235,12.708
3439,460,18,4,1,1,35,2,26.995,2.952
3440,674,18,1,1,1,137,2,93.763,5.916
3441,507,18,1,0,3,12,2,133.491,11.256000000000002
3442,1834,18,1,1,3,131,2,73.323,4.488
3443,1737,18,1,1,2,41,2,141.059,4.644
3444,564,14,1,1,1,70,2,178.989,3.468
3445,1180,16,1,1,1,61,2,129.195,4.416
3446,1433,16,1,1,2,16,2,73.331,3.792
3447,1023,17,4,1,1,137,2,75.088,2.9880000000000004
3448,494,18,4,1,1,67,2,60.609,3.876
3449,1456,18,4,1,1,137,2,48.448,2.628
3450,179,18,1,1,1,60,4,112.525,6.396
3451,115,15,1,1,3,74,2,97.095,3.192
3452,3,16,1,0,3,137,2,114.45,9.635999999999997
3453,1207,13,1,1,3,40,2,177.18,1.944
3454,1252,19,0,1,1,16,2,122.702,3.108
3455,52,13,1,0,1,108,2,145.228,6.228000000000001
3456,980,14,4,1,1,130,2,11.026,1.728
3457,815,25,1,1,1,45,2,5.216,22.668
3458,1677,14,1,1,1,16,2,39.732,3.336
3459,984,22,4,1,1,36,4,26.36,4.332
3460,331,20,4,1,1,74,2,55.36,8.7
3461,1171,18,1,1,2,61,2,101.417,3.564
3462,74,13,1,0,3,41,2,104.033,15.564
3463,987,14,4,1,3,14,2,73.411,1.3320000000000003
3464,1150,11,4,1,1,41,2,19.844,2.52
3465,1206,15,1,1,1,67,2,107.497,3.96
3466,1055,21,4,1,1,44,2,86.272,7.512
3467,1589,20,1,1,2,72,2,82.455,10.632
3468,32,22,1,0,1,36,2,40.996,30.576
3469,271,19,1,1,1,12,2,182.628,4.272
3470,1838,14,1,1,4,12,2,80.615,2.304
3471,342,18,1,1,1,40,4,119.391,6.348
3472,56,15,1,0,3,88,2,169.917,11.916
3473,583,23,1,0,2,130,2,28.235,14.34
3474,1302,17,1,0,1,41,4,86.063,13.632
3475,1808,24,4,0,1,82,2,9.711,12.864
3476,1211,18,4,1,1,12,2,108.59,4.344
3477,482,21,4,1,1,12,2,51.777,5.592
3478,1662,24,1,1,1,13,2,19.909,11.772
3479,1771,17,1,1,2,12,2,119.363,7.572
3480,974,23,0,1,1,138,2,46.001,3.0599999999999996
3481,337,25,4,0,1,35,2,2.71,17.316
3482,1790,23,1,1,2,3,2,46.471,22.956
3483,1170,23,4,0,1,31,2,45.893,7.692
3484,999,20,4,1,1,132,4,78.178,5.712
3485,257,18,4,1,2,74,4,89.419,4.14
3486,504,19,4,1,1,74,2,31.75,4.716
3487,1849,24,4,0,1,12,2,5.527,16.212
3488,1433,19,1,1,1,16,2,101.376,6.119999999999999
3489,630,11,4,1,2,14,2,102.437,1.236
3490,216,11,1,1,2,41,2,153.367,1.692
3491,460,18,4,1,2,137,2,92.419,2.6400000000000006
3492,940,16,1,1,2,41,2,93.764,5.556
3493,934,18,1,1,2,29,2,61.137,9.696
3494,999,20,4,1,1,41,2,21.109,5.784
3495,1180,15,1,1,1,40,1,194.803,3.768
3496,1681,19,4,1,1,75,2,28.392,4.008
3497,227,21,1,1,1,137,2,65.892,5.232000000000001
3498,984,22,4,1,1,29,2,13.365,4.248
3499,354,20,1,1,1,9,2,210.87,9.12
3500,664,21,1,1,1,40,2,80.294,7.332
3501,196,18,1,1,1,34,2,182.108,5.712
3502,759,23,4,1,1,29,2,12.721,13.248
3503,912,25,1,1,1,41,2,4.486,16.956
3504,554,23,4,0,1,12,2,29.707,12.876
3505,668,19,1,1,3,12,5,47.387,6.324
3506,1702,17,4,1,1,82,3,112.613,2.832
3507,350,20,4,1,1,60,2,55.802,7.728
3508,812,24,4,0,1,67,2,11.081,21.324
3509,664,21,1,1,1,35,2,82.177,7.044
3510,340,17,1,1,3,35,2,66.357,5.0760000000000005
3511,689,13,4,1,1,137,2,60.228,2.232
3512,615,18,4,0,1,38,3,89.337,4.296
3513,1787,24,1,1,1,13,4,20.713,23.16
3514,808,23,1,1,1,106,4,49.268,14.724
3515,83,16,1,0,2,106,2,128.428,10.596
3516,1416,18,1,1,1,12,2,133.451,5.292
3517,1473,15,1,1,2,77,2,104.419,1.98
3518,1287,14,4,1,1,130,2,67.301,2.004
3519,405,11,4,1,2,137,4,100.636,1.3799999999999997
3520,850,19,4,1,1,36,2,38.934,4.056
3521,1752,16,1,0,2,40,2,91.653,13.884
3522,1756,16,1,1,3,12,2,151.441,12.468
3523,1001,22,4,1,1,23,2,52.045,7.188
3524,953,25,1,1,1,41,2,4.248,14.952
3525,990,13,4,1,2,41,2,147.432,1.272
3526,985,20,4,0,2,40,2,28.244,3.744
3527,1094,22,4,1,1,12,2,44.458,9.432
3528,319,12,4,1,1,4,2,71.456,3.024
3529,504,18,4,1,1,14,2,38.765,3.888
3530,1733,15,1,1,2,37,2,135.571,3.432
3531,255,18,1,1,2,14,2,113.005,4.428
3532,342,17,1,1,1,138,2,155.769,6.0
3533,763,23,4,1,1,60,4,8.062,15.54
3534,414,25,4,1,1,98,2,6.071,8.124
3535,490,17,1,1,1,35,2,65.072,4.668
3536,1560,23,4,1,1,138,2,29.507,8.352
3537,589,13,1,1,2,34,2,372.588,3.0839999999999996
3538,376,19,4,1,1,47,3,24.959,5.94
3539,1451,21,4,1,1,34,4,39.265,3.888
3540,1571,24,1,1,1,88,2,21.699,20.04
3541,1796,21,1,0,1,108,2,85.911,17.784
3542,914,15,1,1,1,16,2,117.132,2.724
3543,1448,20,4,1,1,2,2,50.455,3.072
3544,811,24,4,0,1,29,2,13.471,19.188
3545,427,21,4,1,1,137,2,36.104,11.376
3546,809,24,4,1,1,16,2,7.943,20.76
3547,1770,17,1,1,2,13,5,83.474,9.084
3548,68,13,1,0,2,90,4,84.218,10.716
3549,1171,18,1,1,2,16,4,91.065,4.092
3550,1256,11,4,1,2,74,2,105.323,1.136712
3551,417,19,1,1,1,134,2,164.798,9.18
3552,1025,23,0,1,1,58,2,48.66,5.148
3553,1127,15,1,1,1,29,2,154.958,2.82
3554,256,19,4,1,3,83,2,95.989,3.3
3555,959,12,1,1,1,3,2,152.308,2.448
3556,1092,15,1,1,1,60,2,127.831,4.967999999999999
3557,948,16,1,1,1,130,4,164.428,6.3
3558,110,19,1,1,1,106,2,60.205,3.348
3559,1503,11,1,0,1,59,2,234.805,2.9400000000000004
3560,1620,18,1,1,2,122,4,223.926,2.448
3561,1881,15,1,0,3,113,2,83.694,9.839999999999998
3562,536,6,4,1,1,69,2,102.825,0.820476
3563,744,22,1,1,1,16,2,42.035,16.68
3564,974,23,0,1,1,12,2,28.35,4.596
3565,1753,17,1,0,3,130,2,105.427,15.936
3566,1355,24,1,0,1,61,2,13.0,106.8
3567,786,22,1,0,1,40,2,68.5,228.0
3568,101,22,4,0,1,2,2,39.0,138.0
3569,792,23,4,0,1,14,4,19.5,136.79999999999998
3570,1206,17,1,1,1,75,2,66.0,5.1
3571,633,18,4,1,1,74,2,23.0,3.72
3572,990,12,4,1,2,13,2,65.0,1.8
3573,32,19,1,0,2,41,2,76.0,17.7
3574,438,23,4,1,1,29,2,20.0,13.2
3575,1110,12,4,1,1,137,2,90.0,1.5
3576,1684,22,4,1,1,31,2,25.0,5.280000000000001
3577,1417,9,1,1,1,137,2,110.0,2.04
3578,945,17,1,1,3,29,2,110.0,4.919999999999999
3579,1646,23,4,1,1,41,2,60.0,7.2
3580,353,20,1,1,2,135,2,110.0,7.8
3581,705,18,1,1,1,12,2,100.0,4.8
3582,1252,17,0,1,1,12,2,60.0,3.6
3583,231,13,1,1,3,60,2,70.0,1.2
3584,1248,18,4,1,1,31,2,80.0,3.48
3585,660,14,1,1,4,2,2,100.0,1.68
3586,169,18,1,1,1,130,2,127.0,4.2
3587,1291,9,4,1,1,53,2,80.0,0.9
3588,1114,21,4,1,1,41,4,50.0,5.16
3589,650,13,4,1,2,14,2,87.0,1.92
3590,1570,22,1,1,1,74,2,80.0,14.4
3591,230,16,1,1,1,41,2,90.0,3.0
3592,1256,11,4,1,1,16,2,80.0,1.02
3593,972,22,4,1,2,129,2,25.0,3.6
3594,1723,11,4,1,2,16,2,120.0,2.28
3595,332,24,1,1,1,32,2,25.0,13.188
3596,1683,20,4,1,1,42,2,40.0,3.0
3597,928,19,1,0,3,29,2,120.0,7.2
3598,267,21,1,1,1,14,2,100.0,6.6
3599,1220,22,1,1,1,50,2,90.0,7.56
3600,1022,18,1,1,2,13,2,50.0,2.7
3601,1220,22,1,1,1,57,2,90.0,6.96
3602,1596,10,1,1,3,9,2,50.0,0.66
3603,171,25,1,1,2,137,2,90.0,7.8
3604,418,21,1,1,2,13,4,40.0,10.92
3605,1681,22,4,1,1,41,4,35.0,4.68
3606,122,11,4,1,4,40,2,70.0,1.3200000000000003
3607,1830,17,4,1,2,37,2,90.0,3.24
3608,366,11,4,1,3,16,2,90.0,2.4
3609,1606,11,4,1,1,41,2,60.0,0.54
3610,1247,22,4,1,1,132,2,50.0,5.04
3611,1830,18,4,1,3,14,2,90.0,3.6
3612,255,17,1,1,1,58,2,25.0,4.08
3613,854,22,1,1,1,74,2,110.0,9.0
3614,899,20,1,1,1,23,2,80.0,6.66
3615,1145,20,1,1,1,12,2,126.0,9.72
3616,255,16,1,1,2,61,4,82.0,3.84
3617,457,21,3,1,2,1,2,50.0,2.6400000000000006
3618,261,22,4,0,1,1,2,80.0,7.08
3619,1500,13,1,1,2,16,4,45.5,2.4
3620,870,15,1,1,1,2,2,40.0,10.2
3621,1739,14,1,1,1,41,2,142.0,2.7599999999999993
3622,494,19,4,1,1,74,2,34.0,5.280000000000001
3623,1513,17,1,0,1,11,2,181.0,8.1
3624,1691,22,1,1,1,135,2,70.0,5.76
3625,1691,22,1,1,1,34,2,70.0,5.76
3626,1099,15,1,1,1,16,2,120.0,5.4
3627,1268,10,4,1,4,9,2,40.0,1.3200000000000003
3628,1518,18,1,0,1,132,2,80.0,9.0
3629,941,23,1,1,1,12,2,30.0,15.6
3630,233,14,4,1,2,137,2,100.0,1.2
3631,1290,7,4,1,3,10,2,100.0,0.78
3632,813,24,4,0,1,12,2,40.0,21.0
3633,1010,21,1,1,2,12,2,95.7,6.408
3634,1598,10,4,1,1,41,2,38.332,1.44
3635,460,18,4,1,1,41,2,35.0,3.0
3636,484,21,4,1,3,40,5,50.0,4.32
3637,984,19,4,1,1,137,2,35.0,4.2
3638,237,21,4,1,1,16,2,40.0,5.1
3639,1211,16,4,1,1,88,2,50.0,3.66
3640,1177,22,0,1,1,41,2,40.0,7.32
3641,203,24,1,1,1,137,2,50.0,10.8
3642,177,17,1,1,2,57,2,60.0,6.0
3643,751,23,4,0,1,16,2,31.0,19.8
3644,1273,14,4,1,2,35,2,80.0,2.04
3645,1145,21,1,1,1,12,4,70.0,9.12
3646,1780,14,1,1,3,16,2,120.0,4.919999999999999
3647,386,22,1,1,1,44,2,50.0,8.52
3648,1266,16,4,1,1,74,2,50.0,2.88
3649,364,11,4,1,2,29,2,85.0,1.68
3650,1207,19,1,1,1,16,4,80.0,5.1
3651,1433,18,1,1,2,16,2,73.0,5.7
3652,637,16,4,1,2,16,2,60.0,2.16
3653,1171,16,1,1,1,16,2,120.0,3.588
3654,421,18,1,1,1,23,4,100.0,9.0
3655,948,17,1,1,2,39,2,100.0,7.2
3656,662,15,1,1,1,137,2,120.0,3.336
3657,1180,15,1,1,3,82,2,80.0,3.6
3658,1182,15,1,1,3,32,2,80.0,3.48
3659,1601,15,1,1,2,12,2,100.0,1.14
3660,1089,20,1,1,1,44,2,60.0,7.98
3661,1737,16,1,1,1,44,2,80.0,3.18
3662,1740,14,4,1,2,137,2,80.5,2.28
3663,1266,15,4,1,1,40,2,25.0,3.6
3664,1785,20,1,1,1,132,2,90.0,16.2
3665,1618,17,1,1,4,137,2,60.0,2.16
3666,541,22,4,1,1,12,2,50.0,8.4
3667,421,18,1,1,2,16,2,100.0,8.76
3668,421,18,1,1,2,35,2,100.0,8.76
3669,1254,15,3,1,1,137,5,80.0,3.0
3670,333,11,4,1,2,35,2,10.0,1.44
3671,458,15,3,1,2,17,2,60.0,2.22
3672,980,16,4,1,2,130,2,70.0,2.16
3673,633,15,4,1,3,130,2,110.0,1.8
3674,1127,14,1,1,1,24,2,72.0,2.58
3675,1433,17,1,1,2,21,2,63.0,4.38
3676,1247,22,4,1,2,12,2,50.0,4.62
3677,915,18,1,1,2,12,2,100.0,2.88
3678,1187,12,4,1,4,130,2,80.0,2.1
3679,1123,21,4,1,1,41,2,70.0,2.7599999999999993
3680,972,23,4,1,2,40,2,35.0,3.72
3681,728,21,4,0,1,138,2,50.0,17.244
3682,472,9,4,1,3,14,4,70.0,1.08
3683,650,13,4,1,1,131,1,100.0,2.34
3684,650,13,4,1,1,12,2,90.0,2.34
3685,990,15,4,1,1,74,2,70.0,1.44
3686,353,20,1,1,2,137,2,110.0,7.8
3687,327,9,4,1,3,137,2,90.0,1.56
3688,175,18,4,1,2,12,2,80.769,5.652
3689,1838,16,1,1,2,16,2,47.7,3.48
3690,1457,19,4,1,2,12,2,40.0,2.52
3691,1009,24,4,1,1,16,2,20.0,7.8
3692,1671,16,1,1,3,138,2,110.0,4.08
3693,982,17,0,1,1,16,2,50.0,2.6400000000000006
3694,1247,8,4,1,2,61,2,70.0,0.96
3695,696,22,4,1,1,28,2,15.0,7.2
3696,1625,15,1,1,3,70,2,120.0,2.16
3697,1130,12,4,1,2,86,2,110.0,1.8
3698,1180,21,1,1,1,67,2,40.0,7.5
3699,143,22,4,1,3,65,1,60.0,2.4
3700,1171,18,1,1,3,59,2,100.0,4.2
3701,40,23,1,0,2,59,2,27.0,53.7
3702,7,20,4,0,1,70,2,99.125,26.1
3703,71,22,4,0,1,42,2,46.0,62.1
3704,796,20,4,0,1,61,2,68.0,47.7
3705,61,24,1,0,1,50,2,40.5,65.7
3706,1350,21,4,0,1,72,2,27.0,52.5
3707,1348,23,1,0,1,72,2,18.0,70.5
3708,1318,23,1,0,1,70,2,40.2,52.5
3709,1374,21,4,0,2,72,2,4.2,52.5
3710,199,21,4,1,1,8,2,51.0,10.5
3711,22,18,1,0,2,12,2,60.1,23.7
3712,1440,21,4,1,1,2,2,30.0,9.54
3713,1307,21,1,0,2,138,2,71.0,35.7
3714,1354,20,1,0,1,3,2,46.1,54.9
3715,89,24,4,0,1,29,2,18.0,74.1
3716,1320,18,1,0,2,41,2,56.0,19.2
3717,612,21,1,1,2,13,2,60.694,5.136
3718,1183,18,4,1,3,137,2,38.536,4.5
3719,1256,11,4,1,3,41,2,97.641,0.9130199999999999
3720,1452,21,4,0,1,14,2,4.956,4.08
3721,527,15,4,1,2,137,2,112.753,1.812
3722,662,15,1,1,2,137,2,135.966,2.9400000000000004
3723,186,20,1,1,1,137,2,60.73,7.296
3724,272,18,4,1,1,16,4,35.128,4.524
3725,1247,17,4,1,1,72,2,93.688,3.3
3726,263,17,1,1,1,40,2,17.804,4.8
3727,265,17,4,1,1,106,4,118.424,4.2
3728,1262,20,4,1,1,40,2,9.256,4.5
3729,1247,16,4,1,1,12,2,90.098,3.0
3730,1249,13,4,1,3,41,2,54.363,1.596
3731,1206,21,1,1,3,137,2,53.139,6.132000000000001
3732,1308,15,1,0,1,130,2,73.873,10.943999999999999
3733,1656,22,1,1,1,29,2,34.346,9.12
3734,1756,15,1,1,1,12,2,99.934,12.66
3735,439,24,4,1,2,12,2,12.748,14.856
3736,1263,22,4,1,1,137,2,9.006,5.592
3737,821,23,1,1,3,14,2,28.6,11.004
3738,1244,24,0,1,1,130,2,8.876,7.056
3739,971,16,0,1,1,137,2,60.613,2.016
3740,663,20,1,1,1,137,2,56.939,6.264
3741,494,18,4,1,2,138,2,80.628,3.744
3742,1211,24,4,1,1,12,2,9.535,7.044
3743,1252,15,0,1,2,29,2,68.616,2.52
3744,277,21,4,1,1,130,4,33.0,7.8
3745,972,18,4,1,1,13,2,4.972,2.256
3746,1252,22,0,1,2,47,2,34.088,5.196
3747,1259,16,4,1,2,88,2,54.89,3.024
3748,1389,24,4,1,1,29,2,25.166,6.564
3749,1211,23,4,1,1,137,2,32.714,7.104
3750,702,17,1,1,1,3,2,75.0,5.4
3751,995,12,4,1,1,12,5,60.375,1.039296
3752,291,17,4,1,1,1,2,37.083,4.536
3753,431,22,4,1,2,130,2,7.322,15.972
3754,1765,17,1,1,3,74,4,276.459,6.996
3755,418,21,1,1,1,16,4,64.179,9.768
3756,1249,18,4,1,1,137,2,41.347,3.312
3757,521,22,4,1,1,16,2,15.845,5.4239999999999995
3758,1184,20,4,1,1,16,2,20.185,6.42
3759,1697,22,1,1,1,137,2,38.207,7.164
3760,992,10,4,1,1,3,2,78.759,0.9167280000000001
3761,892,17,1,1,1,12,2,70.0,6.6
3762,1206,16,1,1,2,12,2,89.414,3.756
3763,1249,18,4,1,2,45,2,69.42,3.312
3764,1091,20,1,1,1,37,2,68.143,8.688
3765,1099,17,1,1,2,16,2,56.184,6.0
3766,1021,20,4,1,1,40,4,40.479,3.54
3767,524,13,3,1,1,130,2,45.912,1.3320000000000003
3768,1125,13,4,1,3,131,2,82.441,1.908
3769,1211,16,4,1,2,115,2,78.801,3.288
3770,1148,13,4,1,3,107,2,83.083,2.064
3771,767,22,1,1,1,129,2,35.157,15.912
3772,1229,19,1,1,1,16,2,75.0,7.5
3773,319,14,4,1,1,3,3,75.0,4.08
3774,972,18,4,1,1,12,4,72.0,3.12
3775,145,19,4,1,1,23,2,73.0,2.82
3776,211,19,1,0,1,13,5,103.988,24.96
3777,1367,14,4,0,1,41,2,151.374,14.328
3778,1022,19,1,1,2,130,4,79.977,3.672
3779,149,18,1,1,1,130,4,51.49,4.896
3780,635,17,4,1,1,29,2,19.967,3.336
3781,701,18,4,1,1,74,2,88.581,5.196
3782,1729,17,1,1,1,74,2,111.81,4.368
3783,839,21,1,1,1,12,2,35.893,4.608
3784,296,20,1,1,1,137,4,65.37,8.676
3785,972,18,4,1,1,16,2,48.816,2.424
3786,1123,21,4,1,1,37,2,73.2,2.556
3787,1619,17,1,1,1,60,2,152.903,1.56
3788,1637,14,1,1,5,29,2,153.332,2.772
3789,1637,12,1,1,1,36,2,55.198,2.4839999999999995
3790,1009,22,4,1,1,16,4,10.239,7.464
3791,1262,23,4,1,1,35,2,3.261,6.276000000000001
3792,1229,20,1,1,1,12,2,94.088,7.884
3793,760,22,1,0,1,16,2,27.371,14.832
3794,1641,24,1,1,1,9,2,72.558,21.528000000000002
3795,662,14,1,1,2,41,2,133.295,2.4
3796,1058,22,4,1,1,29,2,17.221,8.604
3797,1207,20,1,1,1,14,4,28.654,6.167999999999999
3798,1435,17,1,1,2,12,2,119.202,4.2
3799,636,12,4,1,2,40,2,55.077,1.824
3800,1090,20,1,1,2,74,2,74.022,7.368
3801,1703,17,4,1,1,16,2,22.065,1.836
3802,1519,18,1,0,1,35,2,104.656,5.4
3803,674,18,1,1,1,137,2,163.925,5.256
3804,375,21,4,1,1,16,2,23.947,6.432
3805,1114,20,4,1,1,62,4,44.23,5.196
3806,321,14,4,1,2,13,2,66.131,3.78
3807,928,20,1,0,1,16,2,124.551,11.712
3808,1173,12,1,1,1,74,2,100.271,2.148
3809,1433,16,1,1,2,3,2,72.403,4.548
3810,1249,14,4,1,1,14,2,81.422,2.052
3811,1180,17,1,1,1,3,2,58.889,2.4
3812,1895,22,1,0,1,3,2,13.0,68.1
3813,303,18,4,1,1,12,2,20.41,3.6
3814,1180,16,1,1,1,23,2,60.0,4.919999999999999
3815,937,22,1,1,1,137,2,30.0,18.6
3816,527,11,4,1,1,14,2,80.0,2.04
3817,112,18,4,1,3,3,2,80.0,1.98
3818,642,17,4,1,1,49,2,60.0,3.72
3819,523,11,4,1,1,12,2,80.0,1.02
3820,641,15,4,1,1,137,4,90.0,2.7599999999999993
3821,1729,17,1,1,1,11,2,130.0,5.04
3822,984,18,4,1,1,16,2,100.0,2.4
3823,372,18,4,1,1,74,4,138.0,4.44
3824,535,10,4,1,1,137,2,25.0,1.2
3825,220,14,4,1,2,60,2,70.0,3.0
3826,543,24,4,1,1,60,2,10.0,9.6
